heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
1669.81,185.13,-16.11,-147.95,19.2483,-11900.72,1784.27,16.383,3899.4,28,141,2
1670.44,185.21,-16.14,-148.05,19.2587,-11908.09,1785.05,16.395,3903.15,28,142,2
1671.06,185.35,-16.18,-148.12,19.2728,-11913.89,1786.18,16.402,3907.0,28,143,2
1672.02,185.47,-16.22,-148.27,19.2937,-11918.6,1786.81,16.411,3909.95,28,144,2
1672.56,185.57,-16.28,-148.34,19.3105,-11926.31,1788.04,16.421,3913.85,28,145,2
1673.59,185.68,-16.32,-148.42,19.3271,-11930.35,1789.43,16.429,3915.86,28,146,2
1674.03,185.82,-16.38,-148.53,19.339,-11934.56,1790.2,16.437,3917.93,28,147,2
1674.52,185.91,-16.41,-148.66,19.3577,-11940.56,1791.54,16.442,3921.51,28,148,2
1675.5,186.05,-16.46,-148.78,19.3767,-11948.18,1793.18,16.447,3924.13,28,149,2
1676.68,186.16,-16.5,-148.87,19.4019,-11956.05,1794.06,16.46,3926.51,28,150,2
1677.24,186.25,-16.53,-148.96,19.4158,-11959.75,1795.53,16.474,3927.94,28,151,2
1678.06,186.33,-16.56,-149.01,19.4278,-11963.22,1796.46,16.482,3930.65,28,152,2
1678.95,186.41,-16.58,-149.12,19.4379,-11971.13,1797.88,16.496,3934.49,28,153,2
1679.42,186.49,-16.63,-149.2,19.4584,-11975.11,1798.76,16.504,3935.79,28,154,2
1680.17,186.58,-16.68,-149.35,19.473,-11980.69,1799.62,16.513,3939.69,28,155,2
1680.83,186.72,-16.7,-149.46,19.4989,-11987.2,1801.06,16.522,3943.18,28,156,2
1681.64,186.81,-16.76,-149.55,19.5093,-11994.46,1802.73,16.53,3944.54,28,157,2
1682.72,186.9,-16.8,-149.65,19.5208,-12002.41,1804.33,16.545,3947.16,28,158,2
1683.77,187.0,-16.85,-149.7,19.5479,-12008.18,1805.18,16.556,3948.53,28,159,2
1684.23,187.14,-16.91,-149.8,19.5672,-12015.47,1806.65,16.569,3951.58,28,160,2
1685.11,187.28,-16.96,-149.88,19.5811,-12018.71,1808.57,16.575,3952.81,28,161,2
1685.75,187.38,-16.99,-150.03,19.5968,-12023.39,1810.56,16.589,3956.77,28,162,2
1686.35,187.46,-17.02,-150.14,19.6215,-12028.34,1812.01,16.601,3958.75,28,163,2
1687.3,187.56,-17.04,-150.24,19.6449,-12033.02,1813.2,16.609,3962.34,28,164,2
1687.73,187.66,-17.1,-150.37,19.6747,-12040.82,1814.29,16.621,3966.23,28,165,2
1688.49,187.78,-17.15,-150.46,19.6885,-12047.86,1815.91,16.634,3969.01,28,166,2
1689.03,187.93,-17.2,-150.6,19.7168,-12053.46,1817.84,16.641,3972.67,28,167,2
1689.58,188.02,-17.25,-150.73,19.7368,-12061.3,1819.21,16.651,3975.17,28,168,2
1690.71,188.14,-17.3,-150.84,19.7629,-12066.77,1821.04,16.663,3979.0,28,169,2
1691.15,188.27,-17.35,-150.93,19.7828,-12069.95,1822.47,16.671,3982.93,28,170,2
1691.63,188.38,-17.39,-151.02,19.7972,-12076.13,1824.05,16.678,3984.55,28,171,2
1692.09,188.48,-17.41,-151.09,19.8086,-12082.96,1826.02,16.689,3987.25,28,172,2
1692.9,188.58,-17.43,-151.19,19.8286,-12088.35,1827.93,16.699,3991.08,28,173,2
1693.51,188.68,-17.47,-151.3,19.8578,-12095.76,1828.87,16.707,3994.98,28,174,2
1694.31,188.77,-17.52,-151.37,19.8795,-12101.09,1829.49,16.718,3996.17,28,175,2
1695.1,188.87,-17.58,-151.47,19.908,-12108.12,1830.45,16.727,3998.2,28,176,2
1695.86,188.96,-17.62,-151.53,19.9206,-12114.25,1831.22,16.742,4000.28,28,177,2
1696.54,189.08,-17.67,-151.65,19.9312,-12118.45,1832.73,16.749,4002.9,28,178,2
1697.11,189.18,-17.71,-151.71,19.9564,-12124.48,1833.82,16.758,4004.87,28,179,2
1698.16,189.3,-17.76,-151.79,19.9742,-12130.1,1835.67,16.772,4007.41,28,180,2
1699.16,189.4,-17.78,-151.86,19.9894,-12136.06,1837.43,16.782,4008.82,28,181,2
1700.16,189.52,-17.81,-152.0,20.0042,-12142.28,1838.92,16.793,4011.13,28,182,2
1701.12,189.66,-17.85,-152.06,20.0327,-12149.69,1840.6,16.801,4014.09,28,183,2
1701.73,189.75,-17.88,-152.21,20.048,-12152.84,1841.93,16.811,4016.01,28,184,2
1702.16,189.87,-17.94,-152.28,20.0754,-12158.28,1842.47,16.817,4018.42,28,185,2
1702.88,189.95,-17.96,-152.38,20.0974,-12166.27,1844.19,16.829,4019.92,28,186,2
1703.45,190.05,-17.98,-152.5,20.1234,-12170.47,1844.91,16.84,4021.8,28,187,2
1704.36,190.14,-18.02,-152.6,20.1334,-12176.61,1846.52,16.85,4024.99,28,188,2
1705.27,190.28,-18.07,-152.68,20.1451,-12183.53,1848.15,16.856,4026.52,28,189,2
1706.05,190.41,-18.1,-152.82,20.1616,-12190.59,1849.39,16.861,4028.19,28,190,2
1706.64,190.52,-18.12,-152.91,20.1903,-12194.58,1851.11,16.87,4029.72,28,191,2
1707.49,190.61,-18.18,-152.97,20.2114,-12201.22,1851.86,16.884,4033.57,28,192,2
1708.4,190.71,-18.23,-153.06,20.2357,-12205.3,1853.35,16.891,4036.64,28,193,2
1709.07,190.84,-18.28,-153.19,20.2605,-12211.4,1854.55,16.902,4038.33,28,194,2
1710.01,190.93,-18.32,-153.34,20.2806,-12214.46,1855.73,16.915,4040.24,28,195,2
1710.43,191.07,-18.36,-153.47,20.3075,-12220.75,1857.51,16.926,4043.41,28,196,2
1710.94,191.17,-18.38,-153.56,20.3202,-12228.64,1859.44,16.932,4046.69,28,197,2
1712.01,191.29,-18.41,-153.67,20.3372,-12234.34,1860.09,16.941,4050.03,28,198,2
1712.73,191.43,-18.46,-153.74,20.3634,-12238.69,1861.89,16.947,4053.99,28,199,2
1713.67,191.52,-18.5,-153.86,20.3827,-12243.63,1863.66,16.959,4056.78,28,200,2
1714.22,191.64,-18.54,-153.96,20.4035,-12250.17,1864.35,16.965,4060.04,28,201,2
1714.96,191.74,-18.57,-154.08,20.4257,-12256.35,1865.98,16.977,4063.43,28,202,2
1715.83,191.86,-18.62,-154.18,20.4527,-12263.45,1867.62,16.985,4065.17,28,203,2
1716.96,191.97,-18.65,-154.26,20.4793,-12266.91,1868.99,16.995,4067.38,28,204,2
1717.56,192.1,-18.67,-154.37,20.4912,-12272.33,1870.57,17.001,4070.61,28,205,2
1718.38,192.2,-18.72,-154.5,20.5027,-12275.36,1872.57,17.01,4073.82,28,206,2
1718.88,192.33,-18.74,-154.56,20.5325,-12280.84,1874.38,17.02,4075.38,28,207,2
1719.46,192.45,-18.8,-154.66,20.5452,-12288.59,1875.33,17.027,4078.45,28,208,2
1720.65,192.54,-18.82,-154.75,20.5572,-12295.03,1876.53,17.042,4082.15,28,209,2
1721.37,192.67,-18.86,-154.83,20.5796,-12300.0,1877.76,17.049,4085.16,28,210,2
1721.78,192.77,-18.9,-154.94,20.6088,-12307.41,1879.56,17.062,4088.11,28,211,2
1722.85,192.86,-18.95,-155.02,20.624,-12311.39,1881.02,17.069,4089.44,28,212,2
1723.28,192.96,-18.98,-155.12,20.6406,-12316.72,1882.75,17.077,4091.36,28,213,2
1723.73,193.09,-19.03,-155.27,20.6571,-12323.74,1884.5,17.091,4094.58,28,214,2
1724.45,193.21,-19.09,-155.41,20.6842,-12329.46,1885.06,17.1,4097.65,28,215,2
1724.86,193.32,-19.12,-155.47,20.7083,-12334.86,1886.46,17.108,4099.0,28,216,2
1725.95,193.43,-19.17,-155.57,20.7306,-12341.33,1887.79,17.118,4102.84,28,217,2
1727.07,193.53,-19.22,-155.65,20.7576,-12347.31,1888.5,17.132,4104.5,28,218,2
1727.64,193.68,-19.27,-155.71,20.7747,-12354.4,1890.39,17.147,4107.95,28,219,2
1728.37,193.81,-19.31,-155.76,20.7911,-12362.2,1891.43,17.156,4110.48,28,220,2
1728.95,193.9,-19.34,-155.83,20.8096,-12368.75,1892.11,17.163,4113.1,28,221,2
1730.14,194.0,-19.38,-155.97,20.8363,-12374.41,1893.74,17.17,4116.94,28,222,2
1731.13,194.15,-19.41,-156.11,20.8505,-12381.0,1894.72,17.177,4119.2,28,223,2
1731.57,194.29,-19.45,-156.22,20.87,-12387.19,1896.3,17.187,4121.25,28,224,2
1732.72,194.38,-19.49,-156.28,20.8914,-12391.38,1897.49,17.196,4122.91,28,225,2
1733.63,194.53,-19.52,-156.37,20.9076,-12397.14,1899.07,17.205,4124.26,28,226,2
1734.05,194.65,-19.57,-156.5,20.9305,-12401.74,1900.59,17.212,4126.01,28,227,2
1734.89,194.79,-19.59,-156.6,20.9519,-12405.32,1902.05,17.219,4130.0,28,228,2
1735.34,194.89,-19.62,-156.7,20.9756,-12408.63,1903.42,17.233,4132.74,28,229,2
1735.98,195.0,-19.67,-156.82,20.9944,-12414.63,1904.65,17.24,4136.35,28,230,2
1736.56,195.13,-19.73,-156.88,21.0222,-12417.87,1906.56,17.253,4137.64,28,231,2
1737.31,195.22,-19.77,-157.01,21.0454,-12423.45,1907.28,17.265,4141.52,28,232,2
1738.45,195.31,-19.82,-157.08,21.0572,-12426.76,1908.94,17.277,4142.74,28,233,2
1739.44,195.4,-19.87,-157.18,21.0815,-12431.23,1909.52,17.288,4144.62,28,234,2
1740.01,195.49,-19.91,-157.33,21.1097,-12436.77,1910.16,17.299,4146.22,28,235,2
1740.97,195.57,-19.93,-157.46,21.1295,-12441.99,1911.75,17.311,4150.09,28,236,2
1741.71,195.68,-19.96,-157.54,21.1486,-12446.41,1913.25,17.32,4151.81,28,237,2
1742.88,195.81,-20.02,-157.65,21.1645,-12452.04,1913.78,17.329,4154.94,28,238,2
1743.9,195.92,-20.06,-157.71,21.1944,-12458.7,1915.05,17.337,4158.9,28,239,2
1744.8,196.04,-20.09,-157.84,21.2094,-12465.58,1916.99,17.35,4160.38,28,240,2
1745.57,196.14,-20.13,-157.95,21.2384,-12470.12,1917.62,17.363,4163.22,28,241,2
1746.65,196.27,-20.16,-158.03,21.2555,-12475.28,1919.51,17.37,4164.42,28,242,2
1747.45,196.41,-20.19,-158.18,21.2742,-12478.57,1921.38,17.381,4165.6,28,243,2
1748.25,196.49,-20.22,-158.31,21.2903,-12484.0,1921.92,17.387,4169.09,28,244,2
1748.66,196.6,-20.28,-158.45,21.3023,-12488.17,1923.9,17.4,4172.41,28,245,2
1749.51,196.74,-20.31,-158.55,21.3134,-12495.75,1925.65,17.411,4175.19,28,246,2
1750.34,196.88,-20.37,-158.66,21.3413,-12498.92,1926.38,17.424,4176.77,28,247,2
1750.78,197.02,-20.43,-158.73,21.353,-12503.14,1926.98,17.433,4177.93,28,248,2
1751.87,197.12,-20.46,-158.85,21.373,-12510.72,1928.98,17.441,4181.78,28,249,2
1752.92,197.22,-20.5,-159.0,21.4008,-12517.54,1930.4,17.454,4183.35,28,250,2
1753.56,197.32,-20.54,-159.12,21.4153,-12523.87,1930.92,17.464,4184.38,28,251,2
1754.02,197.45,-20.57,-159.2,21.4318,-12527.13,1932.34,17.475,4186.41,28,252,2
1754.66,197.57,-20.6,-159.32,21.4482,-12532.05,1933.59,17.487,4189.68,28,253,2
1755.42,197.69,-20.63,-159.37,21.4697,-12538.35,1935.15,17.492,4192.55,28,254,2
1756.18,197.78,-20.66,-159.46,21.4808,-12543.32,1935.68,17.499,4195.73,28,255,2
1757.23,197.92,-20.7,-159.53,21.4992,-12546.6,1936.71,17.511,4199.65,28,256,2
1758.08,198.04,-20.74,-159.64,21.5141,-12553.14,1938.4,17.52,4202.09,28,257,2
1758.85,198.16,-20.79,-159.75,21.5258,-12560.33,1939.14,17.532,4203.27,28,258,2
1759.51,198.28,-20.83,-159.84,21.5515,-12564.36,1939.98,17.544,4206.36,28,259,2
1760.47,198.37,-20.88,-159.95,21.5626,-12568.78,1940.91,17.552,4209.39,28,260,2
1761.06,198.51,-20.92,-160.09,21.5925,-12573.54,1942.47,17.56,4211.61,28,261,2
1761.78,198.62,-20.94,-160.19,21.618,-12576.71,1944.34,17.573,4213.09,28,262,2
1762.97,198.73,-20.97,-160.31,21.6364,-12584.48,1944.93,17.579,4215.06,28,263,2
1763.41,198.87,-21.0,-160.42,21.6627,-12588.71,1946.44,17.589,4218.06,28,264,2
1763.9,198.97,-21.04,-160.54,21.6849,-12596.03,1947.71,17.599,4220.13,28,265,2
1764.87,199.09,-21.09,-160.63,21.6956,-12602.52,1949.43,17.611,4222.81,28,266,2
1765.99,199.24,-21.15,-160.7,21.709,-12609.43,1951.05,17.623,4223.96,28,267,2
1766.56,199.34,-21.2,-160.77,21.729,-12613.29,1952.48,17.633,4226.85,28,268,2
1767.47,199.48,-21.24,-160.87,21.7492,-12617.22,1954.47,17.645,4230.35,28,269,2
1767.94,199.6,-21.27,-160.94,21.7626,-12620.95,1955.36,17.657,4232.22,28,270,2
1768.83,199.7,-21.3,-161.03,21.7732,-12625.08,1957.13,17.666,4233.46,28,271,2
1769.73,199.83,-21.32,-161.17,21.7939,-12632.31,1958.61,17.678,4234.82,28,272,2
1770.74,199.97,-21.35,-161.22,21.8085,-12638.39,1959.65,17.688,4235.92,28,273,2
1771.14,200.06,-21.4,-161.33,21.8219,-12644.29,1960.86,17.695,4237.66,28,274,2
1772.11,200.2,-21.42,-161.47,21.8448,-12650.56,1961.37,17.708,4239.26,28,275,2
1773.1,200.31,-21.48,-161.61,21.8684,-12655.01,1962.83,17.721,4242.24,28,276,2
1773.82,200.44,-21.5,-161.7,21.8962,-12659.9,1963.59,17.734,4243.72,28,277,2
1774.79,200.58,-21.53,-161.84,21.9206,-12667.36,1964.54,17.744,4246.32,28,278,2
1775.83,200.68,-21.58,-161.99,21.9348,-12672.74,1965.93,17.75,4249.33,28,279,2
1776.65,200.81,-21.62,-162.13,21.9623,-12680.24,1967.44,17.761,4252.0,28,280,2
1777.84,200.93,-21.66,-162.23,21.988,-12687.47,1968.42,17.766,4253.3,28,281,2
1778.95,201.05,-21.69,-162.31,22.0121,-12694.3,1969.73,17.775,4254.51,28,282,2
1779.66,201.19,-21.73,-162.41,22.0268,-12698.41,1971.6,17.788,4257.55,28,283,2
1780.59,201.34,-21.76,-162.53,22.0494,-12706.02,1972.41,17.801,4260.42,28,284,2
1781.6,201.46,-21.82,-162.64,22.0706,-12713.28,1973.35,17.807,4262.62,28,285,2
1782.76,201.58,-21.85,-162.71,22.0973,-12718.19,1975.14,17.82,4265.95,28,286,2
1783.21,201.72,-21.91,-162.83,22.1222,-12723.41,1975.72,17.827,4267.81,28,287,2
1784.2,201.8,-21.96,-162.9,22.1435,-12729.62,1977.38,17.833,4270.74,28,288,2
1785.37,201.94,-22.01,-163.03,22.1709,-12736.61,1978.64,17.84,4272.24,28,289,2
1785.9,202.08,-22.04,-163.12,22.1836,-12741.27,1980.04,17.849,4274.64,28,290,2
1786.65,202.23,-22.06,-163.23,22.2023,-12748.27,1981.46,17.861,4275.76,28,291,2
1787.65,202.36,-22.1,-163.33,22.217,-12755.86,1983.02,17.872,4276.82,28,292,2
1788.27,202.46,-22.14,-163.45,22.2293,-12759.79,1984.75,17.886,4278.42,28,293,2
1789.16,202.56,-22.19,-163.51,22.2506,-12765.16,1985.57,17.901,4280.28,28,294,2
1790.25,202.68,-22.23,-163.62,22.2804,-12769.07,1987.24,17.915,4281.31,28,295,2
1790.72,202.79,-22.26,-163.75,22.2972,-12775.6,1989.2,17.921,4282.95,28,296,2
1791.79,202.93,-22.3,-163.82,22.3152,-12780.86,1990.34,17.933,4284.41,28,297,2
1792.45,203.05,-22.36,-163.96,22.3434,-12783.93,1991.62,17.946,4288.05,28,298,2
1793.61,203.17,-22.4,-164.04,22.373,-12791.31,1992.21,17.956,4291.44,28,299,2
1794.32,203.26,-22.43,-164.1,22.3954,-12795.27,1994.11,17.968,4294.95,28,300,2
1795.46,203.34,-22.49,-164.17,22.419,-12800.78,1994.84,17.976,4298.77,28,301,2
1796.57,203.44,-22.53,-164.24,22.4375,-12808.06,1995.87,17.985,4302.37,28,302,2
1797.37,203.53,-22.57,-164.37,22.4586,-12811.9,1997.45,17.992,4305.02,28,303,2
1797.95,203.68,-22.62,-164.47,22.4869,-12819.27,1998.47,18.006,4307.12,28,304,2
1799.12,203.8,-22.67,-164.59,22.5123,-12827.2,1999.69,18.011,4309.19,28,305,2
1799.77,203.92,-22.71,-164.68,22.5409,-12833.61,2001.18,18.017,4311.18,28,306,2
1800.36,204.04,-22.74,-164.78,22.5627,-12837.55,2002.04,18.031,4314.54,28,307,2
1801.23,204.18,-22.79,-164.84,22.5899,-12843.36,2003.87,18.04,4317.64,28,308,2
1801.8,204.26,-22.82,-164.91,22.6099,-12847.78,2005.29,18.05,4321.4,28,309,2
1802.33,204.41,-22.86,-164.97,22.638,-12854.19,2006.31,18.062,4325.08,28,310,2
1803.02,204.51,-22.92,-165.03,22.6666,-12861.37,2007.08,18.07,4328.72,28,311,2
1803.84,204.6,-22.95,-165.11,22.6834,-12869.3,2008.85,18.082,4330.48,28,312,2
1804.24,204.7,-22.99,-165.2,22.7126,-12875.8,2010.38,18.094,4331.61,28,313,2
1804.82,204.79,-23.02,-165.29,22.7263,-12879.69,2011.64,18.104,4334.09,28,314,2
1805.78,204.93,-23.04,-165.34,22.7465,-12885.98,2013.22,18.115,4337.0,28,315,2
1806.2,205.03,-23.07,-165.39,22.7732,-12892.99,2013.74,18.12,4339.68,28,316,2
1807.38,205.12,-23.11,-165.49,22.8008,-12899.3,2014.59,18.129,4342.1,28,317,2
1808.25,205.25,-23.14,-165.57,22.8273,-12906.39,2015.68,18.14,4345.82,28,318,2
1809.28,205.36,-23.18,-165.63,22.8438,-12909.81,2016.38,18.153,4347.22,28,319,2
1809.69,205.46,-23.23,-165.73,22.8728,-12913.41,2017.11,18.159,4349.69,28,320,2
1810.8,205.58,-23.26,-165.85,22.9024,-12917.87,2018.95,18.174,4351.12,28,321,2
1811.81,205.69,-23.32,-165.97,22.9253,-12925.65,2020.63,18.181,4353.45,28,322,2
1812.23,205.84,-23.37,-166.02,22.9365,-12931.9,2021.63,18.189,4357.23,28,323,2
1812.78,205.94,-23.4,-166.15,22.9475,-12938.88,2022.29,18.201,4358.27,28,324,2
1813.78,206.09,-23.43,-166.26,22.9587,-12943.01,2022.99,18.215,4360.41,28,325,2
1814.62,206.24,-23.46,-166.39,22.9698,-12946.01,2024.87,18.221,4361.59,28,326,2
1815.24,206.35,-23.51,-166.49,22.981,-12953.27,2025.67,18.23,4363.26,28,327,2
1816.13,206.47,-23.55,-166.6,22.9992,-12957.88,2027.6,18.244,4366.88,28,328,2
1816.74,206.6,-23.59,-166.7,23.025,-12964.0,2029.29,18.249,4368.07,28,329,2
1817.74,206.72,-23.64,-166.83,23.042,-12970.44,2030.08,18.264,4369.63,28,330,2
1818.48,206.82,-23.69,-166.89,23.0595,-12974.95,2030.78,18.27,4372.71,28,331,2
1819.55,206.97,-23.73,-167.03,23.0859,-12982.34,2031.81,18.283,4374.74,28,332,2
1820.08,207.07,-23.79,-167.14,23.1009,-12985.79,2033.54,18.293,4375.77,28,333,2
1820.61,207.15,-23.84,-167.28,23.1127,-12991.3,2034.51,18.3,4377.8,28,334,2
1821.66,207.23,-23.88,-167.36,23.1395,-12999.19,2036.04,18.305,4381.54,28,335,2
1822.07,207.31,-23.91,-167.49,23.1681,-13005.15,2037.99,18.318,4385.32,28,336,2
1822.56,207.41,-23.95,-167.55,23.1846,-13011.9,2039.55,18.323,4387.37,28,337,2
1823.74,207.5,-23.99,-167.61,23.208,-13017.82,2040.61,18.329,4388.89,28,338,2
1824.73,207.59,-24.05,-167.69,23.2239,-13022.94,2041.47,18.336,4390.32,28,339,2
1825.77,207.72,-24.07,-167.75,23.2363,-13026.43,2042.02,18.342,4392.85,28,340,2
1826.89,207.86,-24.1,-167.84,23.2614,-13031.77,2043.17,18.348,4396.12,28,341,2
1827.66,207.94,-24.16,-167.95,23.2864,-13035.62,2045.0,18.359,4398.82,28,342,2
1828.54,208.03,-24.18,-168.05,23.3044,-13042.13,2046.81,18.372,4401.76,28,343,2
1829.55,208.12,-24.24,-168.12,23.3279,-13046.97,2047.44,18.386,4402.91,28,344,2
1830.5,208.21,-24.28,-168.18,23.3499,-13053.97,2048.9,18.399,4403.93,28,345,2
1831.69,208.3,-24.32,-168.29,23.3605,-13060.03,2050.87,18.41,4405.83,28,346,2
1832.41,208.43,-24.35,-168.35,23.3796,-13067.33,2051.75,18.419,4407.77,28,347,2
1833.54,208.51,-24.38,-168.46,23.4065,-13071.12,2052.77,18.425,4409.54,28,348,2
1834.15,208.65,-24.43,-168.6,23.4336,-13076.92,2054.66,18.433,4413.26,28,349,2
1834.83,208.77,-24.46,-168.73,23.4479,-13082.1,2055.65,18.446,4416.39,28,350,2
1835.45,208.87,-24.5,-168.8,23.4693,-13085.1,2057.07,18.459,4420.06,28,351,2
1836.22,209.02,-24.55,-168.91,23.4841,-13089.65,2058.99,18.472,4422.4,28,352,2
1836.74,209.14,-24.58,-168.96,23.4986,-13092.88,2060.9,18.486,4425.62,28,353,2
1837.15,209.23,-24.62,-169.1,23.5124,-13099.22,2061.73,18.492,4428.96,28,354,2
1837.8,209.34,-24.68,-169.16,23.5315,-13105.89,2063.65,18.501,4432.58,28,355,2
1838.88,209.49,-24.7,-169.3,23.5472,-13111.27,2064.52,18.507,4435.62,28,356,2
1839.94,209.62,-24.72,-169.39,23.5624,-13117.87,2065.34,18.52,4438.17,28,357,2
1840.97,209.77,-24.77,-169.49,23.584,-13121.13,2066.29,18.532,4441.54,28,358,2
1841.76,209.86,-24.8,-169.63,23.6025,-13126.12,2068.27,18.544,4444.4,28,359,2
1842.49,209.95,-24.84,-169.69,23.6272,-13129.99,2069.86,18.557,4447.62,28,360,2
1843.44,210.1,-24.9,-169.76,23.6384,-13135.25,2071.51,18.572,4448.63,28,361,2
1844.62,210.23,-24.95,-169.82,23.6532,-13140.11,2073.22,18.579,4451.29,28,362,2
1845.27,210.35,-24.99,-169.88,23.6748,-13146.51,2074.26,18.588,4454.94,28,363,2
1846.25,210.43,-25.04,-169.99,23.6881,-13153.4,2075.72,18.595,4456.96,28,364,2
1847.29,210.52,-25.08,-170.11,23.7116,-13160.35,2076.31,18.61,4459.87,28,365,2
1847.99,210.67,-25.12,-170.23,23.7354,-13164.56,2077.47,18.617,4461.54,28,366,2
1848.77,210.76,-25.15,-170.31,23.7586,-13172.13,2078.2,18.628,4462.96,28,367,2
1849.9,210.9,-25.17,-170.39,23.7821,-13178.18,2079.1,18.637,4466.4,28,368,2
1850.38,211.01,-25.21,-170.45,23.8119,-13182.86,2080.2,18.651,4468.05,28,369,2
1851.5,211.13,-25.24,-170.59,23.8277,-13187.39,2082.05,18.665,4471.15,28,370,2
1852.28,211.26,-25.28,-170.73,23.8475,-13190.83,2083.89,18.671,4472.88,28,371,2
1852.87,211.39,-25.32,-170.81,23.8609,-13197.87,2084.86,18.679,4476.41,28,372,2
1853.89,211.5,-25.37,-170.88,23.8764,-13203.09,2086.0,18.687,4478.19,28,373,2
1854.75,211.64,-25.42,-171.02,23.8878,-13208.33,2087.64,18.702,4480.88,28,374,2
1855.88,211.78,-25.45,-171.09,23.9069,-13215.77,2089.04,18.71,4482.57,28,375,2
1856.82,211.9,-25.47,-171.16,23.923,-13222.06,2089.7,18.724,4484.78,28,376,2
1857.81,211.99,-25.53,-171.22,23.9427,-13225.78,2091.17,18.737,4486.68,28,377,2
1858.36,212.1,-25.59,-171.35,23.9618,-13231.05,2091.78,18.744,4488.46,28,378,2
1859.21,212.22,-25.64,-171.48,23.9917,-13237.82,2093.42,18.758,4489.87,28,379,2
1860.32,212.35,-25.69,-171.59,24.0186,-13245.78,2095.03,18.771,4491.07,28,380,2
1861.31,212.44,-25.72,-171.67,24.0462,-13250.72,2096.09,18.779,4494.44,28,381,2
1862.01,212.55,-25.76,-171.8,24.0615,-13253.9,2097.53,18.788,4498.1,28,382,2
1862.97,212.65,-25.81,-171.89,24.0819,-13258.74,2099.26,18.799,4500.67,28,383,2
1863.68,212.76,-25.86,-171.99,24.0948,-13265.6,2101.03,18.807,4502.37,28,384,2
1864.71,212.89,-25.91,-172.05,24.121,-13273.27,2101.6,18.814,4503.8,28,385,2
1865.65,213.01,-25.94,-172.2,24.1328,-13280.66,2102.49,18.821,4507.55,28,386,2
1866.76,213.13,-25.98,-172.27,24.1489,-13288.48,2103.13,18.83,4509.94,28,387,2
1867.55,213.24,-26.03,-172.34,24.1727,-13294.07,2104.8,18.844,4512.79,28,388,2
1868.15,213.35,-26.07,-172.45,24.2026,-13298.74,2105.99,18.854,4514.93,28,389,2
1868.89,213.45,-26.11,-172.58,24.231,-13306.61,2106.54,18.867,4516.69,28,390,2
1869.44,213.59,-26.13,-172.7,24.2482,-13313.04,2107.79,18.876,4518.19,28,391,2
1870.59,213.73,-26.19,-172.8,24.2749,-13319.34,2109.62,18.888,4519.24,28,392,2
1871.33,213.88,-26.22,-172.86,24.2916,-13327.15,2110.44,18.893,4522.68,28,393,2
1872.12,214.0,-26.27,-172.99,24.3019,-13333.02,2112.31,18.902,4524.29,28,394,2
1872.84,214.13,-26.29,-173.13,24.3256,-13338.58,2113.9,18.913,4526.0,28,395,2
1873.99,214.22,-26.32,-173.22,24.3438,-13345.09,2114.75,18.924,4528.61,28,396,2
1874.98,214.35,-26.37,-173.3,24.3621,-13349.54,2115.46,18.935,4531.51,28,397,2
1875.56,214.44,-26.4,-173.42,24.3779,-13355.31,2116.21,18.95,4535.08,28,398,2
1876.15,214.58,-26.43,-173.51,24.3937,-13359.9,2117.68,18.959,4537.46,28,399,2
1877.21,214.69,-26.46,-173.59,24.4108,-13366.06,2119.67,18.968,4539.87,28,400,2
1877.65,214.77,-26.51,-173.72,24.4401,-13370.04,2120.23,18.978,4543.01,28,401,2
1878.48,214.87,-26.54,-173.82,24.4697,-13375.16,2122.18,18.991,4545.07,28,402,2
1879.48,214.98,-26.6,-173.91,24.4822,-13381.25,2124.01,18.998,4546.08,28,403,2
1880.04,215.06,-26.65,-173.96,24.5094,-13384.39,2124.59,19.011,4548.48,28,404,2
1880.56,215.18,-26.68,-174.08,24.5242,-13391.6,2126.04,19.017,4549.51,28,405,2
1881.59,215.3,-26.72,-174.17,24.5426,-13398.96,2127.58,19.027,4551.36,28,406,2
1882.48,215.43,-26.75,-174.31,24.5593,-13402.61,2128.62,19.042,4552.9,28,407,2
1883.65,215.55,-26.79,-174.37,24.5887,-13407.49,2130.49,19.048,4556.62,28,408,2
1884.32,215.69,-26.84,-174.48,24.6086,-13415.04,2131.86,19.06,4558.35,28,409,2
1885.34,215.78,-26.87,-174.57,24.6204,-13418.33,2133.47,19.071,4562.24,28,410,2
1886.22,215.86,-26.91,-174.65,24.6499,-13422.86,2135.02,19.085,4565.18,28,411,2
1887.1,215.95,-26.96,-174.77,24.6734,-13428.04,2135.83,19.093,4566.64,28,412,2
1888.27,216.06,-26.99,-174.87,24.6861,-13433.21,2136.36,19.101,4569.85,28,413,2
1888.8,216.21,-27.02,-175.01,24.7052,-13440.97,2136.9,19.106,4572.01,28,414,2
1889.65,216.34,-27.07,-175.08,24.7224,-13446.72,2138.34,19.116,4576.0,28,415,2
1890.28,216.49,-27.13,-175.15,24.7364,-13453.45,2139.69,19.129,4577.95,28,416,2
1891.43,216.6,-27.17,-175.28,24.7584,-13461.14,2140.31,19.139,4580.55,28,417,2
1892.07,216.75,-27.21,-175.36,24.7763,-13467.96,2141.52,19.15,4584.13,28,418,2
