heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
72.32,3.47,33.77,17.06,0.0247,753.84,95.45,0.017,380.98,9,2530,0
70.78,3.07,33.68,14.51,-0.0165,856.66,81.49,-0.029,390.38,9,2531,0
74.41,3.32,33.55,14.15,-0.0199,775.49,98.72,-0.036,385.67,9,2532,0
68.93,3.46,33.51,16.37,0.007,834.46,90.68,-0.046,402.46,9,2533,0
69.41,3.26,33.61,15.82,-0.0283,793.36,94.09,-0.05,392.59,9,2534,0
72.75,3.29,33.4,15.55,0.0026,772.98,82.44,-0.003,393.38,9,2535,0
74.16,3.31,33.69,14.87,0.0056,891.13,80.57,-0.045,404.27,9,2536,0
70.83,3.13,33.57,14.91,0.0058,882.66,83.97,-0.0,396.42,9,2537,0
68.43,3.22,33.46,15.04,0.0241,868.83,95.49,0.033,416.32,9,2538,0
79.28,3.47,33.54,14.48,0.0216,771.88,93.98,0.017,412.45,9,2539,0
76.98,3.44,33.75,16.93,0.0268,772.12,90.86,0.001,364.39,9,2540,0
75.24,3.28,33.56,15.48,0.0009,899.23,99.14,-0.003,382.65,9,2541,0
75.38,3.33,33.75,14.28,0.0159,806.84,99.4,0.016,404.21,9,2542,0
76.82,3.04,33.5,15.89,0.0264,807.9,91.24,0.047,410.01,9,2543,0
69.0,3.39,33.43,17.3,0.0215,829.45,98.96,-0.033,380.39,9,2544,0
71.76,3.19,33.66,17.17,0.0086,773.08,84.97,0.001,409.9,9,2545,0
79.82,3.38,33.51,15.85,0.012,880.18,96.56,-0.031,360.42,9,2546,0
69.24,3.35,33.53,14.43,0.0107,884.28,93.74,-0.034,381.18,9,2547,0
78.5,3.43,33.41,14.52,-0.02,801.49,95.15,0.033,415.07,9,2548,0
68.3,3.49,33.55,17.8,0.0106,838.74,92.18,-0.008,414.01,9,2549,0
78.1,3.07,33.73,15.84,0.0271,779.4,83.0,-0.0,405.61,9,2550,0
79.77,3.28,33.7,16.12,-0.0093,850.08,88.83,-0.01,369.54,9,2551,0
73.7,3.17,33.63,14.31,0.0251,767.0,82.02,-0.014,394.23,9,2552,0
75.08,3.47,33.54,14.02,0.0224,821.52,88.11,0.044,394.29,9,2553,0
79.68,3.07,33.53,15.91,0.0067,827.73,87.28,0.02,392.68,9,2554,0
70.38,3.48,33.71,15.47,0.019,827.84,85.54,0.014,394.1,9,2555,0
69.87,3.31,33.68,15.74,-0.022,867.69,81.38,0.041,376.62,9,2556,0
68.98,3.06,33.7,15.85,0.0179,803.13,83.39,0.039,369.98,9,2557,0
73.19,3.32,33.74,15.97,-0.0259,792.64,98.59,-0.008,408.15,9,2558,0
71.0,3.2,33.56,16.73,-0.0102,899.3,99.9,0.003,370.26,9,2559,0
79.43,3.48,33.46,15.73,-0.0188,881.09,98.35,-0.004,400.46,9,2560,0
76.6,3.35,33.46,16.77,-0.0287,803.01,80.47,-0.009,364.49,9,2561,0
71.58,3.28,33.72,17.09,-0.0265,816.21,97.43,0.003,386.83,9,2562,0
75.84,3.49,33.67,17.75,0.0237,781.44,94.2,0.043,404.05,9,2563,0
70.36,3.22,33.66,17.19,-0.0108,760.76,95.99,-0.022,418.06,9,2564,0
77.8,3.32,33.79,14.5,-0.0281,805.77,91.92,0.007,389.43,9,2565,0
73.29,3.37,33.41,15.88,-0.023,857.18,88.07,-0.021,384.61,9,2566,0
72.9,3.01,33.49,15.1,-0.0142,823.33,86.23,0.043,393.91,9,2567,0
74.36,3.03,33.41,15.46,-0.0175,800.31,95.88,0.024,391.65,9,2568,0
76.95,3.03,33.63,14.86,0.0232,866.84,97.64,-0.049,400.79,9,2569,0
73.86,3.22,33.79,14.82,-0.0294,800.83,95.69,-0.005,404.54,9,2570,0
77.73,3.14,33.64,15.84,-0.0188,814.03,88.45,-0.033,385.3,9,2571,0
77.76,3.46,33.69,14.39,-0.0285,790.32,87.77,-0.004,370.5,9,2572,0
78.99,3.47,33.49,17.72,0.0102,841.14,93.78,0.021,415.53,9,2573,0
76.37,3.43,33.79,14.61,0.006,872.86,81.71,-0.047,414.66,9,2574,0
78.37,3.33,33.45,17.59,-0.0164,804.46,86.13,0.03,401.87,9,2575,0
73.79,3.04,33.57,14.94,-0.0216,860.14,85.96,-0.018,362.41,9,2576,0
78.99,3.4,33.79,14.98,0.0296,769.89,85.0,-0.016,391.29,9,2577,0
69.07,3.28,33.51,16.34,0.0239,882.84,86.29,-0.043,387.32,9,2578,0
73.35,3.11,33.8,16.87,0.0024,773.78,95.48,-0.021,411.95,9,2579,0
77.65,3.28,33.77,15.68,-0.0165,792.22,92.15,0.021,414.45,9,2580,0
76.43,3.49,33.78,14.38,0.0054,887.1,81.89,0.041,388.69,9,2581,0
73.35,3.28,33.79,15.7,0.0218,768.6,82.23,-0.018,413.86,9,2582,0
76.13,3.22,33.47,15.43,0.0066,779.97,84.11,-0.027,415.49,9,2583,0
71.06,3.4,33.76,14.34,-0.0009,828.89,90.62,0.016,377.8,9,2584,0
78.41,3.02,33.65,17.32,0.0019,809.6,92.03,-0.025,401.8,9,2585,0
73.47,3.47,33.47,15.43,0.0134,870.87,89.28,0.002,388.65,9,2586,0
79.22,3.39,33.45,15.95,0.0203,768.93,98.51,0.02,371.23,9,2587,0
78.09,3.36,33.57,17.14,0.0291,790.18,97.77,0.004,417.06,9,2588,0
72.84,3.01,33.67,16.31,-0.0069,756.68,81.22,0.042,365.34,9,2589,0
72.26,3.04,33.62,15.33,0.0161,838.87,90.97,-0.038,361.67,9,2590,0
71.34,3.19,33.66,15.61,-0.0123,797.08,94.89,-0.043,413.8,9,2591,0
73.47,3.01,33.73,15.38,-0.0283,762.53,92.47,0.03,380.63,9,2592,0
78.38,3.5,33.59,17.72,0.0289,863.14,81.41,0.039,385.04,9,2593,0
77.35,3.13,33.54,17.24,0.0055,791.54,90.64,0.005,406.62,9,2594,0
69.83,3.17,33.68,17.44,-0.014,881.94,83.88,-0.019,375.15,9,2595,0
74.04,3.26,33.41,14.01,-0.0092,855.16,99.19,0.005,375.52,9,2596,0
75.04,3.15,33.58,17.89,0.0102,863.86,96.8,-0.039,415.62,9,2597,0
75.5,3.31,33.41,16.48,0.0025,884.45,90.58,-0.045,376.4,9,2598,0
70.59,3.45,33.47,14.29,-0.018,847.02,95.42,0.047,386.71,9,2599,0
72.21,3.19,33.62,16.31,0.0282,770.97,86.38,-0.021,367.38,9,2600,0
71.64,3.45,33.6,14.73,-0.0041,895.68,83.0,0.035,364.32,9,2601,0
76.28,3.43,33.52,16.73,-0.0142,753.18,99.35,0.021,400.22,9,2602,0
68.91,3.31,33.7,15.91,0.0149,754.89,82.09,0.042,369.2,9,2603,0
78.49,3.23,33.44,16.45,0.0045,870.43,94.79,0.022,383.55,9,2604,0
77.3,3.06,33.77,15.27,0.0242,796.9,83.87,0.048,383.56,9,2605,0
72.3,3.11,33.77,16.53,0.0088,782.87,86.39,-0.021,381.53,9,2606,0
73.78,3.31,33.7,17.42,-0.0003,846.57,99.57,0.037,393.85,9,2607,0
78.92,3.24,33.63,15.4,-0.0165,865.88,89.41,-0.013,372.13,9,2608,0
71.32,3.08,33.57,15.33,0.0126,889.56,87.6,0.005,417.2,9,2609,0
68.99,3.37,33.73,14.67,0.0005,802.7,98.23,0.007,367.44,9,2610,0
72.11,3.18,33.75,17.51,-0.0219,870.49,99.74,-0.018,387.56,9,2611,0
77.01,3.3,33.5,14.11,-0.0264,880.1,93.92,0.024,389.45,9,2612,0
74.91,3.03,33.53,15.77,0.01,785.64,95.87,0.019,363.73,9,2613,0
76.45,3.09,33.46,14.08,0.0241,820.57,81.8,0.023,400.42,9,2614,0
75.3,3.02,33.64,14.59,-0.0233,787.48,93.76,-0.048,391.83,9,2615,0
73.55,3.24,33.77,14.34,0.0025,812.33,83.52,0.008,379.99,9,2616,0
70.03,3.5,33.43,14.88,0.0022,893.53,82.33,0.04,406.8,9,2617,0
73.13,3.43,33.45,16.57,0.011,831.91,83.87,-0.029,413.44,9,2618,0
70.25,3.47,33.6,16.27,-0.0095,803.05,99.93,0.05,377.56,9,2619,0
74.61,3.35,33.58,14.49,-0.0179,802.16,90.06,-0.04,407.16,9,2620,0
77.15,3.05,33.69,17.93,0.0093,814.71,86.21,-0.025,413.31,9,2621,0
78.13,3.03,33.79,15.25,0.0229,775.1,99.13,0.029,418.59,9,2622,0
78.68,3.09,33.57,16.98,-0.0284,823.85,81.99,-0.015,371.54,9,2623,0
79.1,3.32,33.61,14.39,0.0121,769.79,85.62,-0.047,382.21,9,2624,0
76.31,3.2,33.79,16.28,-0.0202,777.86,81.36,0.019,415.07,9,2625,0
76.83,3.23,33.64,16.0,-0.0031,803.56,80.51,0.014,373.2,9,2626,0
75.03,3.09,33.72,15.01,-0.0112,780.89,83.76,-0.045,373.15,9,2627,0
74.31,3.38,33.6,15.33,-0.0048,804.7,88.8,0.03,407.05,9,2628,0
70.33,3.01,33.56,14.16,0.0152,788.69,89.72,0.039,407.14,9,2629,0
69.02,3.46,33.54,14.99,0.0266,844.74,99.3,0.033,402.73,9,2630,0
75.77,3.27,33.57,15.97,0.0107,869.39,86.54,-0.038,405.3,9,2631,0
71.23,3.27,33.76,14.53,-0.0263,790.08,80.65,-0.042,410.35,9,2632,0
75.76,3.26,33.46,16.12,0.0256,828.87,85.45,-0.042,384.3,9,2633,0
73.19,3.17,33.53,16.2,-0.0278,756.4,85.3,-0.027,401.0,9,2634,0
68.55,3.12,33.74,15.55,0.0169,872.29,81.27,0.001,405.78,9,2635,0
74.51,3.2,33.49,16.16,-0.0244,767.57,80.8,0.038,371.58,9,2636,0
76.95,3.08,33.76,15.1,0.0299,831.84,81.26,-0.023,403.79,9,2637,0
74.72,3.35,33.53,15.42,0.0213,769.27,94.69,-0.005,378.2,9,2638,0
75.71,3.01,33.49,16.94,0.019,867.75,93.58,0.022,412.2,9,2639,0
74.3,3.49,33.7,16.01,0.0277,831.39,81.56,0.008,369.69,9,2640,0
75.38,3.17,33.59,14.89,0.0019,799.64,95.49,-0.023,400.09,9,2641,0
71.73,3.37,33.62,16.06,-0.0084,898.65,98.12,0.01,403.24,9,2642,0
74.04,3.15,33.72,14.28,0.0199,870.38,94.45,-0.003,370.19,9,2643,0
76.19,3.26,33.76,16.14,0.0032,791.54,92.7,-0.019,408.76,9,2644,0
74.21,3.37,33.68,16.34,-0.0276,829.15,89.14,0.041,371.24,9,2645,0
74.5,3.13,33.67,17.92,0.0098,769.67,81.78,0.046,365.86,9,2646,0
79.53,3.13,33.72,14.57,0.0215,830.71,83.05,0.039,416.37,9,2647,0
71.39,3.11,33.63,17.28,0.0073,756.18,83.05,0.013,379.06,9,2648,0
70.97,3.06,33.49,14.46,0.0079,892.86,98.8,0.049,368.56,9,2649,0
69.55,3.42,33.42,17.57,-0.0049,792.0,83.22,0.013,397.36,9,2650,0
71.24,3.19,33.5,17.44,0.0107,767.58,99.85,-0.033,365.38,9,2651,0
77.21,3.06,33.71,15.67,-0.0053,826.04,84.2,-0.019,404.4,9,2652,0
69.2,3.38,33.7,16.53,0.0135,828.88,97.54,-0.048,381.59,9,2653,0
79.62,3.17,33.64,15.55,0.0204,891.22,81.18,-0.048,393.34,9,2654,0
77.45,3.4,33.44,14.36,0.0069,840.31,85.14,-0.043,406.14,9,2655,0
70.99,3.03,33.56,17.47,0.0262,767.92,97.41,-0.042,368.36,9,2656,0
73.06,3.08,33.44,16.79,0.0081,852.56,97.36,-0.01,391.59,9,2657,0
79.59,3.29,33.63,17.84,-0.0257,801.39,90.36,0.011,380.93,9,2658,0
78.73,3.26,33.51,15.53,-0.0225,781.71,93.06,0.002,402.27,9,2659,0
79.22,3.19,33.44,14.07,0.0274,842.49,83.15,-0.034,371.65,9,2660,0
71.6,3.17,33.74,14.53,-0.0259,897.24,84.51,-0.049,394.36,9,2661,0
74.47,3.03,33.47,15.52,-0.0068,806.22,97.29,-0.043,419.53,9,2662,0
78.95,3.12,33.55,15.64,0.0224,800.18,88.87,0.023,418.67,9,2663,0
70.39,3.41,33.61,16.43,-0.016,814.96,88.44,0.019,362.77,9,2664,0
77.85,3.23,33.53,16.8,-0.0249,840.43,93.2,-0.016,367.72,9,2665,0
77.21,3.22,33.45,16.88,-0.0164,792.96,93.65,0.02,363.19,9,2666,0
68.64,3.04,33.65,14.97,-0.0138,890.67,83.58,0.022,372.24,9,2667,0
75.51,3.08,33.65,16.24,0.008,831.27,97.88,-0.039,397.24,9,2668,0
77.16,3.33,33.7,14.12,0.0071,806.13,97.49,-0.027,364.52,9,2669,0
77.66,3.23,33.75,15.25,-0.0256,887.05,92.85,0.004,407.06,9,2670,0
75.61,3.42,33.5,14.17,0.02,815.31,84.98,0.047,396.42,9,2671,0
74.01,3.18,33.54,14.27,0.009,840.59,86.57,-0.021,396.56,9,2672,0
73.55,3.45,33.79,17.59,-0.0004,787.0,88.91,0.019,360.72,9,2673,0
76.73,3.26,33.51,16.68,-0.0205,792.97,82.75,0.02,416.59,9,2674,0
69.61,3.3,33.51,14.46,-0.0123,755.5,93.56,-0.022,373.46,9,2675,0
76.81,3.4,33.41,16.29,0.0192,813.56,85.26,0.036,382.86,9,2676,0
73.18,3.09,33.41,14.04,0.0163,761.39,93.64,-0.005,405.05,9,2677,0
70.93,3.1,33.58,14.47,0.0069,787.71,80.19,0.039,409.79,9,2678,0
71.48,3.13,33.55,15.85,-0.0284,894.6,80.6,-0.047,398.78,9,2679,0
70.23,3.29,33.72,17.34,0.024,795.62,83.3,0.032,388.81,9,2680,0
75.17,3.24,33.59,15.56,0.0097,843.61,95.61,-0.029,362.06,9,2681,0
76.7,3.46,33.73,14.15,-0.0041,760.68,89.78,0.05,406.75,9,2682,0
68.7,3.14,33.59,17.76,0.0028,796.25,87.74,0.004,368.64,9,2683,0
76.23,3.45,33.78,17.21,-0.0292,806.54,90.75,-0.006,379.48,9,2684,0
72.04,3.32,33.46,14.37,0.0276,857.96,86.23,-0.008,385.26,9,2685,0
72.29,3.17,33.52,16.75,-0.0127,806.15,82.64,0.049,373.09,9,2686,0
70.35,3.31,33.41,14.37,-0.0192,771.33,88.53,-0.009,403.73,9,2687,0
70.92,3.2,33.76,16.45,-0.0183,786.4,84.0,-0.029,366.24,9,2688,0
69.99,3.26,33.64,15.16,0.004,855.32,83.66,-0.033,416.42,9,2689,0
70.7,3.16,33.43,16.44,-0.0106,871.85,82.54,0.015,404.98,9,2690,0
70.86,3.11,33.43,14.1,0.0085,898.52,83.69,0.004,402.92,9,2691,0
75.77,3.5,33.43,15.51,-0.0272,839.09,85.06,0.005,416.57,9,2692,0
78.22,3.16,33.72,17.9,0.008,774.17,93.42,-0.03,394.41,9,2693,0
72.79,3.06,33.49,16.83,-0.0295,843.25,91.64,-0.011,373.83,9,2694,0
70.31,3.47,33.64,14.57,0.0028,881.84,82.41,0.05,361.5,9,2695,0
70.43,3.05,33.73,16.47,-0.0017,796.81,88.97,-0.003,370.32,9,2696,0
72.29,3.38,33.7,15.69,0.024,846.31,88.12,-0.022,402.37,9,2697,0
79.14,3.31,33.55,17.63,0.0143,865.82,80.22,-0.038,414.31,9,2698,0
75.35,3.09,33.62,14.34,0.0007,787.86,83.73,0.033,387.24,9,2699,0
76.27,3.28,33.49,14.01,0.0124,821.87,82.65,0.012,369.43,9,2700,0
71.26,3.33,33.41,17.22,-0.0023,753.5,86.88,-0.001,376.52,9,2701,0
78.47,3.03,33.74,16.87,0.0113,796.27,96.24,0.011,404.5,9,2702,0
76.1,3.11,33.78,14.49,0.0081,862.0,99.97,0.028,397.84,9,2703,0
71.8,3.01,33.47,14.35,-0.0272,783.07,86.0,0.043,384.68,9,2704,0
73.83,3.07,33.62,16.14,0.0177,829.14,93.74,0.015,383.78,9,2705,0
73.98,3.18,33.78,15.75,-0.0097,831.52,95.22,0.031,397.23,9,2706,0
69.81,3.13,33.71,17.68,0.0054,801.33,88.9,-0.044,414.09,9,2707,0
70.0,3.49,33.6,16.09,-0.0231,871.55,90.11,-0.042,390.07,9,2708,0
73.78,3.3,33.76,17.8,0.0228,888.75,89.18,-0.045,413.94,9,2709,0
73.91,3.14,33.74,16.91,-0.0198,859.57,91.23,0.034,403.12,9,2710,0
71.43,3.48,33.43,17.46,-0.0154,846.75,83.89,-0.002,405.92,9,2711,0
72.8,3.32,33.71,14.47,0.0166,825.78,86.31,0.019,373.5,9,2712,0
72.35,3.19,33.44,15.86,-0.0277,897.09,98.94,0.028,401.8,9,2713,0
68.01,3.34,33.41,15.23,0.0195,844.94,99.66,-0.049,392.51,9,2714,0
73.31,3.08,33.58,17.11,0.0062,831.89,80.24,0.013,393.73,9,2715,0
75.34,3.05,33.79,17.84,0.0236,858.6,89.31,-0.006,361.96,9,2716,0
74.7,3.42,33.48,17.9,0.0126,823.22,83.38,0.034,391.97,9,2717,0
68.1,3.48,33.45,16.61,-0.0207,857.95,98.07,-0.01,413.39,9,2718,0
69.0,3.29,33.58,15.59,-0.0099,877.21,97.36,0.019,378.21,9,2719,0
71.03,3.15,33.72,17.56,-0.029,882.48,89.2,-0.014,414.04,9,2720,0
75.34,3.35,33.57,15.11,0.0061,884.49,95.75,0.018,392.45,9,2721,0
71.55,3.16,33.56,14.87,-0.0137,833.58,81.22,-0.042,392.2,9,2722,0
79.0,3.13,33.79,14.55,-0.0124,775.25,84.51,0.007,405.82,9,2723,0
70.32,3.09,33.67,15.35,0.03,898.89,91.9,-0.024,405.64,9,2724,0
70.72,3.2,33.61,15.23,0.0009,832.69,98.37,-0.035,416.79,9,2725,0
76.39,3.45,33.64,15.03,0.0297,851.61,89.94,-0.034,419.24,9,2726,0
75.33,3.1,33.43,15.75,-0.0019,761.52,93.27,0.009,404.05,9,2727,0
69.61,3.17,33.8,17.89,0.0244,768.14,84.71,0.021,394.42,9,2728,0
77.22,3.18,33.42,17.51,0.0296,897.93,95.36,0.021,414.08,9,2729,0
73.84,3.4,33.43,16.13,-0.0128,775.86,86.22,0.038,393.33,9,2730,0
72.68,3.28,33.79,14.98,-0.0239,879.13,82.1,0.0,369.07,9,2731,0
72.11,3.2,33.61,15.57,-0.0111,752.3,92.61,0.013,383.38,9,2732,0
71.21,3.5,33.69,16.85,-0.0182,839.1,99.47,0.015,387.13,9,2733,0
77.12,3.3,33.46,17.3,0.0225,835.77,84.54,0.027,416.82,9,2734,0
78.04,3.36,33.72,17.6,0.0194,854.27,84.81,0.043,416.63,9,2735,0
74.89,3.44,33.55,14.92,-0.0209,778.24,83.2,-0.003,412.72,9,2736,0
76.16,3.12,33.71,16.88,0.026,826.95,93.87,0.023,399.38,9,2737,0
79.11,3.4,33.72,14.12,0.0216,805.44,80.19,-0.05,396.93,9,2738,0
73.11,3.11,33.6,17.77,0.0261,858.81,89.67,0.005,362.85,9,2739,0
68.9,3.1,33.75,14.39,0.0025,765.38,83.48,0.015,362.75,9,2740,0
79.22,3.04,33.74,15.21,-0.0123,840.88,96.48,0.049,386.48,9,2741,0
70.78,3.27,33.47,17.84,-0.0149,750.82,90.51,0.045,367.45,9,2742,0
77.18,3.15,33.61,15.83,0.0226,824.86,95.34,-0.034,360.74,9,2743,0
68.96,3.32,33.58,15.69,-0.0222,878.51,96.81,0.007,375.99,9,2744,0
78.38,3.08,33.77,14.64,0.0024,862.1,89.67,-0.016,385.58,9,2745,0
77.0,3.46,33.65,14.68,-0.0273,890.59,82.56,0.032,362.45,9,2746,0
73.14,3.44,33.58,14.12,-0.0125,816.94,90.24,-0.036,417.04,9,2747,0
73.68,3.04,33.54,14.37,0.0235,756.26,98.04,0.041,388.66,9,2748,0
78.3,3.19,33.65,16.79,0.0195,873.66,91.21,0.008,378.65,9,2749,0
69.82,3.18,33.68,16.68,0.0196,880.83,82.75,-0.035,392.76,9,2750,0
68.73,3.35,33.75,16.97,0.0192,838.36,84.08,-0.022,380.57,9,2751,0
70.26,3.02,33.75,15.04,0.0148,776.15,89.05,0.036,401.93,9,2752,0
77.04,3.17,33.51,17.91,0.0172,750.99,93.69,-0.014,418.92,9,2753,0
76.22,3.09,33.42,16.41,-0.002,796.3,97.68,-0.035,361.86,9,2754,0
77.93,3.22,33.77,15.79,0.0001,828.28,99.28,-0.03,409.32,9,2755,0
70.67,3.12,33.4,15.33,0.023,761.88,87.58,0.009,395.77,9,2756,0
72.36,3.33,33.55,14.03,-0.0157,837.25,96.43,-0.037,363.42,9,2757,0
69.31,3.31,33.53,14.5,-0.0225,773.78,97.35,0.044,403.47,9,2758,0
68.66,3.09,33.71,16.48,0.0045,848.96,83.46,0.041,362.02,9,2759,0
73.88,3.4,33.71,14.59,-0.019,857.85,80.19,0.007,369.47,9,2760,0
79.35,3.49,33.78,17.58,0.0151,816.89,96.13,-0.032,388.53,9,2761,0
76.44,3.5,33.73,17.14,-0.012,836.86,91.56,0.011,402.81,9,2762,0
76.74,3.37,33.55,14.54,-0.0289,761.04,86.53,-0.046,412.95,9,2763,0
70.41,3.19,33.61,15.5,-0.0128,837.66,88.92,-0.026,392.98,9,2764,0
76.75,3.35,33.45,14.61,-0.0209,892.66,96.86,0.037,386.06,9,2765,0
68.2,3.43,33.74,16.72,0.0015,796.54,93.02,0.001,373.09,9,2766,0
77.92,3.42,33.75,16.62,0.0095,896.85,84.88,-0.049,418.85,9,2767,0
72.89,3.03,33.54,15.27,-0.0206,834.05,88.98,0.037,396.52,9,2768,0
76.85,3.32,33.44,16.34,0.0234,885.89,83.83,0.035,398.56,9,2769,0
77.22,3.26,33.45,14.68,0.0142,895.18,81.09,0.01,419.22,9,2770,0
72.37,3.14,33.63,16.85,0.0042,802.7,87.62,0.012,405.5,9,2771,0
76.15,3.23,33.44,16.16,-0.0073,796.27,80.95,-0.031,385.18,9,2772,0
75.53,3.0,33.79,16.76,0.0149,858.26,83.62,0.045,391.73,9,2773,0
72.95,3.27,33.58,14.88,0.0162,756.94,95.66,-0.019,397.84,9,2774,0
79.77,3.27,33.51,14.51,-0.0092,843.37,83.79,-0.05,396.3,9,2775,0
70.97,3.03,33.72,14.8,0.0162,806.57,94.33,0.012,418.24,9,2776,0
74.32,3.07,33.53,15.23,0.0064,819.01,84.12,-0.046,391.88,9,2777,0
68.25,3.37,33.67,16.27,-0.0024,811.43,82.56,0.049,364.29,9,2778,0
74.92,3.45,33.72,15.26,0.0013,881.65,98.91,0.025,367.2,9,2779,0
75.25,3.1,33.73,16.44,-0.0157,771.24,80.57,0.045,414.86,9,2780,0
77.38,3.49,33.56,14.05,0.0238,773.18,85.37,0.026,419.5,9,2781,0
69.1,3.15,33.59,14.79,0.0282,796.35,92.26,0.026,391.94,9,2782,0
75.39,3.42,33.53,15.26,0.0297,755.93,99.63,-0.004,370.49,9,2783,0
77.13,3.16,33.66,16.85,0.0043,897.37,83.87,-0.021,394.58,9,2784,0
70.95,3.3,33.56,15.42,0.0172,773.54,93.98,-0.012,369.28,9,2785,0
74.86,3.09,33.6,17.62,0.0201,801.09,85.82,-0.025,388.69,9,2786,0
73.4,3.28,33.79,17.5,0.0229,790.64,89.27,0.044,373.77,9,2787,0
72.77,3.31,33.54,17.62,0.012,826.62,86.01,-0.047,398.53,9,2788,0
73.44,3.18,33.56,17.59,0.0051,810.15,82.96,-0.047,380.31,9,2789,0
79.92,3.31,33.42,16.33,-0.0227,751.79,93.8,-0.04,399.18,9,2790,0
77.31,3.27,33.71,16.4,-0.0172,790.74,94.09,0.023,406.21,9,2791,0
77.19,3.04,33.74,14.13,-0.0189,822.48,95.67,-0.011,390.69,9,2792,0
71.73,3.16,33.67,15.84,0.0255,872.1,80.57,-0.027,401.46,9,2793,0
75.28,3.42,33.46,14.88,0.0181,817.04,89.26,0.015,375.69,9,2794,0
74.0,3.18,33.56,17.29,-0.0202,848.3,91.14,-0.014,381.29,9,2795,0
72.68,3.34,33.65,17.57,0.0013,898.94,92.96,-0.032,361.88,9,2796,0
78.57,3.12,33.41,14.44,0.01,849.89,83.25,-0.025,415.4,9,2797,0
69.92,3.09,33.49,17.38,0.0174,882.59,86.23,0.004,377.54,9,2798,0
78.75,3.4,33.54,17.48,-0.0282,844.56,89.81,-0.04,360.98,9,2799,0
71.52,3.49,33.47,15.0,0.0049,793.85,97.77,-0.002,387.67,9,2800,0
68.35,3.15,33.73,16.06,-0.0299,785.64,83.85,-0.041,402.18,9,2801,0
70.83,3.09,33.67,14.89,0.0266,894.65,84.49,-0.049,397.99,9,2802,0
69.44,3.07,33.41,17.32,0.0279,842.69,98.12,-0.036,416.73,9,2803,0
77.59,3.37,33.78,16.09,-0.0125,776.63,83.95,-0.015,368.7,9,2804,0
74.3,3.41,33.48,15.14,0.0233,800.83,96.88,0.021,385.58,9,2805,0
69.81,3.13,33.67,16.02,-0.0102,819.46,85.57,0.043,371.75,9,2806,0
75.66,3.48,33.69,17.78,0.0208,789.77,86.83,0.018,375.79,9,2807,0
77.47,3.21,33.48,15.9,-0.0125,888.25,92.69,-0.047,363.73,9,2808,0
71.5,3.44,33.63,16.61,0.0178,891.44,83.74,0.023,419.03,9,2809,0
72.23,3.18,33.64,17.56,-0.026,861.05,81.01,0.018,414.82,9,2810,0
74.7,3.39,33.48,15.94,0.0024,856.95,91.84,0.037,402.89,9,2811,0
73.51,3.12,33.6,14.15,0.0113,847.69,82.27,-0.047,395.91,9,2812,0
77.45,3.04,33.57,17.35,-0.0237,821.24,82.7,0.039,384.05,9,2813,0
72.42,3.47,33.59,15.69,-0.0011,823.91,88.19,-0.025,385.24,9,2814,0
78.86,3.15,33.62,14.15,0.0077,873.32,93.51,-0.014,370.96,9,2815,0
74.93,3.02,33.78,16.02,0.011,817.45,88.77,0.002,370.49,9,2816,0
72.92,3.41,33.46,14.59,0.0119,869.25,96.93,-0.041,360.64,9,2817,0
68.64,3.08,33.65,16.21,0.0112,893.37,89.08,-0.001,419.3,9,2818,0
78.93,3.26,33.56,14.91,0.0169,899.87,82.0,0.011,391.66,9,2819,0
78.44,3.12,33.76,17.06,0.0265,828.98,89.18,-0.01,366.74,9,2820,0
77.19,3.32,33.79,15.33,0.0012,752.61,91.69,-0.026,396.73,9,2821,0
78.19,3.48,33.78,16.12,-0.0111,769.21,82.65,-0.015,382.38,9,2822,0
79.97,3.17,33.59,16.6,0.0121,799.83,93.36,-0.006,398.82,9,2823,0
69.46,3.34,33.62,14.44,-0.0185,846.99,83.02,0.037,386.85,9,2824,0
77.1,3.37,33.72,14.57,0.0113,764.71,81.29,-0.044,373.85,9,2825,0
69.83,3.23,33.62,14.68,-0.0049,813.52,84.41,0.022,418.37,9,2826,0
77.93,3.36,33.44,15.76,0.0274,768.35,80.76,-0.047,365.66,9,2827,0
70.26,3.06,33.46,16.31,-0.0142,839.27,83.22,-0.039,418.01,9,2828,0
72.32,3.08,33.63,14.96,0.0194,777.23,82.4,-0.031,418.0,9,2829,0
70.8,3.11,33.79,16.65,0.0281,891.28,90.9,0.007,360.45,9,2830,0
79.71,3.34,33.77,15.75,0.0124,775.11,89.25,-0.017,410.5,9,2831,0
74.63,3.31,33.41,17.85,0.017,841.09,93.3,0.03,398.49,9,2832,0
71.99,3.19,33.49,15.68,-0.0298,812.54,82.07,-0.026,388.82,9,2833,0
78.02,3.2,33.61,17.7,-0.0127,750.29,96.51,-0.024,408.09,9,2834,0
69.43,3.24,33.6,17.6,-0.0078,826.61,84.64,-0.038,380.38,9,2835,0
71.29,3.12,33.77,16.14,0.0124,800.89,84.17,0.01,409.1,9,2836,0
79.02,3.28,33.59,17.86,-0.0152,797.78,89.46,-0.013,416.07,9,2837,0
77.65,3.36,33.51,14.59,-0.0288,862.32,91.94,-0.0,399.05,9,2838,0
72.02,3.48,33.56,14.84,-0.0114,819.04,95.44,0.017,408.09,9,2839,0
